id,name,date_of_birth,height,weight,spike,block,link
272,Kirsten Knip,14.09.1992,175,70,281,275,Players.asp?Tourn=WGP2013&Team=NED&No=124071
273,Quirine Oosterveld,05.03.1990,181,70,296,288,Players.asp?Tourn=WGP2013&Team=NED&No=124073
274,Esther Van Berkel,31.08.1990,176,68,301,287,Players.asp?Tourn=WGP2013&Team=NED&No=124066
275,Inge Molendijk,09.12.1992,186,76,287,284,Players.asp?Tourn=WGP2013&Team=NED&No=142896
276,Klaske Sikkes,07.04.1993,188,74,299,286,Players.asp?Tourn=WGP2013&Team=NED&No=143212
320,Maria,Borodakova,08.03.1986,190,88,301,Players.asp?Tourn=WGP2013&Team=RUS&No=143405
321,Anastasia,Salina,30.12.1988,181,67,295,Players.asp?Tourn=WGP2013&Team=RUS&No=141838
322,Daria,Isaeva,29.03.1990,186,75,310,Players.asp?Tourn=WGP2013&Team=RUS&No=139710
323,Irina,Koroleva,04.10.1991,196,78,305,Players.asp?Tourn=WGP2013&Team=RUS&No=119373
324,Alexandra,Pasynkova,14.04.1987,190,75,313,Players.asp?Tourn=WGP2013&Team=RUS&No=114288
325,Anna,Matienko,12.07.1981,182,68,298,Players.asp?Tourn=WGP2013&Team=RUS&No=136455
326,Svetlana,Kryuchkova,21.02.1985,174,63,290,Players.asp?Tourn=WGP2013&Team=RUS&No=118013
327,Nataliya,Goncharova,01.06.1989,194,75,315,Players.asp?Tourn=WGP2013&Team=RUS&No=132071
328,Kseniia,Bondar,01.02.1990,190,73,305,Players.asp?Tourn=WGP2013&Team=RUS&No=139709
329,Ekaterina,Pankova,02.02.1990,178,64,290,Players.asp?Tourn=WGP2013&Team=RUS&No=116885
330,Victoriia,Chaplina,23.10.1988,188,77,301,Players.asp?Tourn=WGP2013&Team=RUS&No=138953
331,Ekaterina,Orlova,21.10.1987,193,77,307,Players.asp?Tourn=WGP2013&Team=RUS&No=115154
332,Evgeniya,Startseva,12.02.1989,185,68,294,Players.asp?Tourn=WGP2013&Team=RUS&No=119097
333,Natalia,Dianskaia,07.03.1989,185,69,297,Players.asp?Tourn=WGP2013&Team=RUS&No=141840
334,Tatyana,Kosheleva,23.12.1988,191,67,315,Players.asp?Tourn=WGP2013&Team=RUS&No=119677
335,Regina,Moroz,14.01.1987,188,70,310,Players.asp?Tourn=WGP2013&Team=RUS&No=124281
336,Natalia,Malykh,08.12.1993,187,65,308,Players.asp?Tourn=WGP2013&Team=RUS&No=136057
337,Alexandra,Vinogradova,11.04.1988,175,72,295,Players.asp?Tourn=WGP2013&Team=RUS&No=116883
338,Anna,Podkopaeva,16.04.1990,175,59,290,Players.asp?Tourn=WGP2013&Team=RUS&No=173153
339,Anastasia,Shlyakhovaya,05.10.1990,192,69,313,Players.asp?Tourn=WGP2013&Team=RUS&No=141839
340,Valeriya,Goncharova,03.01.1988,188,70,308,Players.asp?Tourn=WGP2013&Team=RUS&No=141841
341,Elena,Novik,23.03.1994,180,66,295,Players.asp?Tourn=WGP2013&Team=RUS&No=136532
342,Ana,Zivojinovic,04.07.1991,186,74,280,Players.asp?Tourn=WGP2013&Team=SRB&No=119516
343,Jovana,Brakocevic Canzian,05.03.1988,196,82,309,Players.asp?Tourn=WGP2013&Team=SRB&No=116208
344,Sanja,Malagurski,08.06.1990,193,74,305,Players.asp?Tourn=WGP2013&Team=SRB&No=119522
345,Bojana,Drca,29.03.1988,186,70,298,Players.asp?Tourn=WGP2013&Team=SRB&No=120326
346,Natasa,Krsmanovic,19.06.1985,188,73,305,Players.asp?Tourn=WGP2013&Team=SRB&No=116211
347,Tijana,Malesevic,18.03.1991,184,73,289,Players.asp?Tourn=WGP2013&Team=SRB&No=119533
348,Brizitka,Molnar,28.07.1985,182,69,304,Players.asp?Tourn=WGP2013&Team=SRB&No=116225
349,Olga,Raonic,31.12.1986,184,70,294,Players.asp?Tourn=WGP2013&Team=SRB&No=134762
350,Brankica,Mihajlovic,13.04.1991,190,83,302,Players.asp?Tourn=WGP2013&Team=SRB&No=121593
351,Maja,Maja,06.08.1984,183,67,300,Players.asp?Tourn=WGP2013&Team=SRB&No=116216
352,Stefana,Veljkovic,09.01.1990,190,76,325,Players.asp?Tourn=WGP2013&Team=SRB&No=119521
353,Jelena,Nikolic,13.04.1982,194,79,315,Players.asp?Tourn=WGP2013&Team=SRB&No=116221
354,Ana,Bjelica,03.04.1992,190,78,310,Players.asp?Tourn=WGP2013&Team=SRB&No=123694
355,Nadja,Ninkovic,01.11.1991,193,77,307,Players.asp?Tourn=WGP2013&Team=SRB&No=119532
356,Jovana,Stevanovic,30.06.1992,192,72,308,Players.asp?Tourn=WGP2013&Team=SRB&No=123700
357,Milena,Milena,25.10.1990,193,72,315,Players.asp?Tourn=WGP2013&Team=SRB&No=119535
358,Silvija,Popovic,15.03.1986,178,65,286,Players.asp?Tourn=WGP2013&Team=SRB&No=116298
359,Suzana,Cebic,09.11.1984,167,60,279,Players.asp?Tourn=WGP2013&Team=SRB&No=116224
360,Jasna,Majstorovic,23.04.1984,181,64,300,Players.asp?Tourn=WGP2013&Team=SRB&No=120160
361,Sladjana,Mirkovic,07.10.1995,185,78,293,Players.asp?Tourn=WGP2013&Team=SRB&No=136812
362,Bianka,Busa,25.07.1994,187,74,312,Players.asp?Tourn=WGP2013&Team=SRB&No=136024
363,Tijana,Boskovic,08.03.1997,193,82,315,Players.asp?Tourn=WGP2013&Team=SRB&No=137941
364,Wanna,B. Wanna,02.01.1981,172,54,292,Players.asp?Tourn=WGP2013&Team=THA&No=113348
365,Piyanut,P.Piyanut,10.11.1989,171,62,280,Players.asp?Tourn=WGP2013&Team=THA&No=131866
366,Em-Orn,P Em-Orn,25.03.1988,177,70,302,Players.asp?Tourn=WGP2013&Team=THA&No=143000
367,Thatdao,N.Thatdao,03.02.1994,184,72,308,Players.asp?Tourn=WGP2013&Team=THA&No=142172
368,Pleumjit,T.Pleumjit,09.11.1983,180,67,303,Players.asp?Tourn=WGP2013&Team=THA&No=113352
369,Onuma,S.Onuma,13.06.1986,175,72,304,Players.asp?Tourn=WGP2013&Team=THA&No=114638
370,Kamonporn,S Kamonporn,29.02.1988,174,63,285,Players.asp?Tourn=WGP2013&Team=THA&No=143015
371,Utaiwan,K Utaiwan,09.07.1988,189,86,310,Players.asp?Tourn=WGP2013&Team=THA&No=143003
372,Wanitchaya,L.Wanitchaya,08.10.1992,177,60,300,Players.asp?Tourn=WGP2013&Team=THA&No=143001
373,Wilavan,A.Wilavan,06.06.1984,174,70,294,Players.asp?Tourn=WGP2013&Team=THA&No=113916
374,Amporn,H.Amporn,19.05.1985,180,70,301,Players.asp?Tourn=WGP2013&Team=THA&No=113358
375,Tapaphaipun,C.Tapaphaipun,29.11.1989,168,70,295,Players.asp?Tourn=WGP2013&Team=THA&No=118998
376,Nootsara,T.Nootsara,07.07.1985,169,57,289,Players.asp?Tourn=WGP2013&Team=THA&No=113917
377,Jarasporn,B Jarasporn,01.03.1993,181,65,291,Players.asp?Tourn=WGP2013&Team=THA&No=143002
378,Malika,K.Malika,08.01.1987,178,65,292,Players.asp?Tourn=WGP2013&Team=THA&No=114283
379,Pornpun,G.Pornpun,05.05.1993,170,63,288,Players.asp?Tourn=WGP2013&Team=THA&No=123019
380,Kaewkalaya,K.Kaewkalaya,07.08.1994,178,66,298,Players.asp?Tourn=WGP2013&Team=THA&No=142185
381,Ajcharaporn,K.Ajcharaporn,18.06.1995,178,65,298,Players.asp?Tourn=WGP2013&Team=THA&No=133511
382,Sontaya,K.Sontaya,09.02.1991,177,68,290,Players.asp?Tourn=WGP2013&Team=THA&No=124062
383,Kuttika,K. Kuttika,16.08.1994,168,56,285,Players.asp?Tourn=WGP2013&Team=THA&No=142174
384,Parinya,Parinya,27.12.1995,170,59,281,Players.asp?Tourn=WGP2013&Team=THA&No=142184
385,Sineenat,P. Sineenat,19.05.1995,173,53,287,Players.asp?Tourn=WGP2013&Team=THA&No=142182
386,Güldeniz,Güldeniz,25.03.1986,183,75,296,Players.asp?Tourn=WGP2013&Team=TUR&No=115402
387,Gülden,Gülden,05.12.1980,167,57,281,Players.asp?Tourn=WGP2013&Team=TUR&No=138771
388,Gizem,Gizem,14.01.1987,178,60,290,Players.asp?Tourn=WGP2013&Team=TUR&No=143384
389,Birgül,Guler,02.05.1990,178,68,305,Players.asp?Tourn=WGP2013&Team=TUR&No=143382
390,Ergul,Ergül,24.07.1987,190,75,300,Players.asp?Tourn=WGP2013&Team=TUR&No=115398
391,Polen,Uslupehlivan,27.08.1990,193,65,320,Players.asp?Tourn=WGP2013&Team=TUR&No=138777
392,Seda,Tokatlioglu,25.06.1986,192,80,312,Players.asp?Tourn=WGP2013&Team=TUR&No=115394
393,Bahar,Toksoy,06.02.1988,190,68,315,Players.asp?Tourn=WGP2013&Team=TUR&No=138783
394,Özge,Cemberci,26.06.1985,183,68,310,Players.asp?Tourn=WGP2013&Team=TUR&No=124522
395,Gözde,Sonsirma,26.06.1985,183,70,297,Players.asp?Tourn=WGP2013&Team=TUR&No=143385
396,Naz,Aydemir,14.08.1990,186,68,304,Players.asp?Tourn=WGP2013&Team=TUR&No=115403
397,Esra,Esra,02.10.1982,181,76,305,Players.asp?Tourn=WGP2013&Team=TUR&No=143383
398,Neriman,Özsoy,13.07.1988,188,76,312,Players.asp?Tourn=WGP2013&Team=TUR&No=138775
399,Gözde,Gözde,09.09.1991,194,79,316,Players.asp?Tourn=WGP2013&Team=TUR&No=119686
400,Ezgi,Guc,23.03.1992,181,59,280,Players.asp?Tourn=WGP2013&Team=TUR&No=123800
401,Büsra,Büsra,16.07.1990,188,84,297,Players.asp?Tourn=WGP2013&Team=TUR&No=119685
402,Neslihan,Darnel,09.12.1983,187,72,315,Players.asp?Tourn=WGP2013&Team=TUR&No=138781
403,Asuman,Karakoyun,16.07.1990,180,72,293,Players.asp?Tourn=WGP2013&Team=TUR&No=119697
404,Ayse Melis,Melis,20.04.1990,183,68,300,Players.asp?Tourn=WGP2013&Team=TUR&No=119693
405,Kubra,Kübra,13.10.1994,198,86,310,Players.asp?Tourn=WGP2013&Team=TUR&No=137086
406,Asli,Kalaç,13.12.1995,185,73,306,Players.asp?Tourn=WGP2013&Team=TUR&No=137087
407,Dilara,Bagci,02.02.1994,165,62,270,Players.asp?Tourn=WGP2013&Team=TUR&No=137093
